Source,Target,Weight
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z168091405.txt,0.02704333547457685
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z157711400.txt,0.023358627261118977
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z224214403.txt,0.004013057888310199
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z164172903.txt,0.043420121485062094
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z164752105.txt,0.0037081849389405644
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165780108.txt,0.028630010297003926
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z184140306.txt,0.0473092217521521
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z18244920X.txt,0.009259752218810943
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z185158008.txt,0.06327728348419626
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z156265702.txt,0.0071087703805230084
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z165709803.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z185143704.txt,0.07723806461718563
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z167120501.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z170807203.txt,0.00957532683225549
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z167120501.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z256471804.txt,0.008269563622864963
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z167120501.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z156843801.txt,0.07267232744297417
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z167120501.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z180628606.txt,0.061713068174868574
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z167120501.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z185912505.txt,0.05459303827350545
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z167120501.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z158700100.txt,0.030046927138649735
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z167120501.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z185142001.txt,0.06630556802873822
/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z167120501.txt,/home/simonr/Workspaces/travelogues/travelogues-corpus/16th_century/books/Z156771000.txt,0.07168665351450801
