a,b,num_pairs,normalized,url_a,url_b
Z168354301,Z155909002,18,0.05232558139534884,http://data.onb.ac.at/ABO/+Z168354301,http://data.onb.ac.at/ABO/+Z155909002
Z168354301,Z166666101,18,0.04466501240694789,http://data.onb.ac.at/ABO/+Z168354301,http://data.onb.ac.at/ABO/+Z166666101
Z168354301,Z258853704,18,0.06474820143884892,http://data.onb.ac.at/ABO/+Z168354301,http://data.onb.ac.at/ABO/+Z258853704
Z168354301,Z256482103,18,0.1267605633802817,http://data.onb.ac.at/ABO/+Z168354301,http://data.onb.ac.at/ABO/+Z256482103
Z168354301,Z178361408,18,0.04568527918781726,http://data.onb.ac.at/ABO/+Z168354301,http://data.onb.ac.at/ABO/+Z178361408
Z168354301,Z182437208,18,0.14634146341463414,http://data.onb.ac.at/ABO/+Z168354301,http://data.onb.ac.at/ABO/+Z182437208
Z59449401,Z168354507,18,0.03488372093023256,http://data.onb.ac.at/ABO/+Z59449401,http://data.onb.ac.at/ABO/+Z168354507
Z59449401,Z168351701,18,0.02631578947368421,http://data.onb.ac.at/ABO/+Z59449401,http://data.onb.ac.at/ABO/+Z168351701
Z59449401,Z185157405,18,0.03529411764705882,http://data.onb.ac.at/ABO/+Z59449401,http://data.onb.ac.at/ABO/+Z185157405
Z221886200,Z168354702,18,0.06716417910447761,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z168354702
Z221886200,Z183205603,18,0.07377049180327869,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z183205603
Z221886200,Z168352109,18,0.059602649006622516,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z168352109
Z221886200,Z103507401,18,0.03578528827037773,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z103507401
Z221886200,Z105518505,18,0.03163444639718805,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z105518505
Z221886200,Z168352900,18,0.0375,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z168352900
Z221886200,Z19753230X,18,0.018518518518518517,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z19753230X
Z221886200,Z175174804,18,0.047872340425531915,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z175174804
Z221886200,Z15957400X,18,0.0391304347826087,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z15957400X
Z221886200,Z185144903,18,0.0625,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z185144903
Z221886200,Z168353102,18,0.052941176470588235,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z168353102
Z221886200,Z180713907,18,0.04215456674473068,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z180713907
Z221886200,Z155909002,18,0.03501945525291829,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z155909002
Z221886200,Z166666101,18,0.031413612565445025,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z166666101
Z221886200,Z258853704,18,0.04017857142857143,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z258853704
Z221886200,Z256482103,18,0.057692307692307696,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z256482103
Z221886200,Z178361408,18,0.031914893617021274,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z178361408
Z221886200,Z182437208,18,0.06143344709897611,http://data.onb.ac.at/ABO/+Z221886200,http://data.onb.ac.at/ABO/+Z182437208
Z177010100,Z168354507,18,0.05389221556886228,http://data.onb.ac.at/ABO/+Z177010100,http://data.onb.ac.at/ABO/+Z168354507
Z177010100,Z168351701,18,0.035856573705179286,http://data.onb.ac.at/ABO/+Z177010100,http://data.onb.ac.at/ABO/+Z168351701
Z177010100,Z185157405,18,0.054878048780487805,http://data.onb.ac.at/ABO/+Z177010100,http://data.onb.ac.at/ABO/+Z185157405
Z183205603,Z168354702,18,0.16363636363636364,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z168354702
Z183205603,Z168352109,18,0.125,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z168352109
Z183205603,Z103507401,18,0.05217391304347826,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z103507401
Z183205603,Z105518505,18,0.043795620437956206,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z105518505
Z183205603,Z168352900,18,0.055900621118012424,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z168352900
Z183205603,Z19753230X,18,0.022113022113022112,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z19753230X
Z183205603,Z175174804,18,0.08256880733944955,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z175174804
Z183205603,Z15957400X,18,0.059602649006622516,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z15957400X
Z183205603,Z185144903,18,0.13846153846153847,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z185144903
Z183205603,Z168353102,18,0.0989010989010989,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z168353102
Z183205603,Z180713907,18,0.06691449814126393,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z180713907
Z183205603,Z155909002,18,0.05056179775280899,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z155909002
Z183205603,Z166666101,18,0.043373493975903614,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z166666101
Z183205603,Z258853704,18,0.06206896551724138,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z258853704
Z183205603,Z256482103,18,0.11688311688311688,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z256482103
Z183205603,Z178361408,18,0.04433497536945813,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z178361408
Z183205603,Z182437208,18,0.13333333333333333,http://data.onb.ac.at/ABO/+Z183205603,http://data.onb.ac.at/ABO/+Z182437208
Z168354702,Z168352109,18,0.10714285714285714,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z168352109
Z168354702,Z103507401,18,0.04878048780487805,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z103507401
Z168354702,Z105518505,18,0.041379310344827586,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z105518505
Z168354702,Z168352900,18,0.05202312138728324,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z168352900
Z168354702,Z19753230X,18,0.021479713603818614,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z19753230X
Z168354702,Z175174804,18,0.0743801652892562,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z175174804
Z168354702,Z15957400X,18,0.05521472392638037,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z15957400X
Z168354702,Z185144903,18,0.11688311688311688,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z185144903
Z168354702,Z168353102,18,0.08737864077669903,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z168353102
Z168354702,Z180713907,18,0.06143344709897611,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z180713907
Z168354702,Z155909002,18,0.04736842105263158,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z155909002
Z168354702,Z166666101,18,0.04100227790432802,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z166666101
Z168354702,Z258853704,18,0.05732484076433121,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z258853704
Z168354702,Z256482103,18,0.10112359550561797,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z256482103
Z168354702,Z178361408,18,0.04186046511627907,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z178361408
Z168354702,Z182437208,18,0.11320754716981132,http://data.onb.ac.at/ABO/+Z168354702,http://data.onb.ac.at/ABO/+Z182437208
Z185157703,Z166652606,18,0.04100227790432802,http://data.onb.ac.at/ABO/+Z185157703,http://data.onb.ac.at/ABO/+Z166652606
Z174836908,Z168354507,18,0.140625,http://data.onb.ac.at/ABO/+Z174836908,http://data.onb.ac.at/ABO/+Z168354507
Z174836908,Z168351701,18,0.060810810810810814,http://data.onb.ac.at/ABO/+Z174836908,http://data.onb.ac.at/ABO/+Z168351701
Z174836908,Z185157405,18,0.14754098360655737,http://data.onb.ac.at/ABO/+Z174836908,http://data.onb.ac.at/ABO/+Z185157405
Z155909506,Z168354507,18,0.08695652173913043,http://data.onb.ac.at/ABO/+Z155909506,http://data.onb.ac.at/ABO/+Z168354507
Z155909506,Z168351701,18,0.048,http://data.onb.ac.at/ABO/+Z155909506,http://data.onb.ac.at/ABO/+Z168351701
Z155909506,Z185157405,18,0.08955223880597014,http://data.onb.ac.at/ABO/+Z155909506,http://data.onb.ac.at/ABO/+Z185157405
Z256482103,Z168352109,18,0.08490566037735849,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z168352109
Z256482103,Z103507401,18,0.043583535108958835,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z103507401
Z256482103,Z105518505,18,0.037578288100208766,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z105518505
Z256482103,Z168352900,18,0.046153846153846156,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z168352900
Z256482103,Z19753230X,18,0.02040816326530612,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z19753230X
Z256482103,Z175174804,18,0.06293706293706294,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z175174804
Z256482103,Z15957400X,18,0.04864864864864865,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z15957400X
Z256482103,Z185144903,18,0.09090909090909091,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z185144903
Z256482103,Z168353102,18,0.072,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z168353102
Z256482103,Z180713907,18,0.05341246290801187,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z180713907
Z256482103,Z155909002,18,0.04245283018867924,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z155909002
Z256482103,Z166666101,18,0.037267080745341616,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z166666101
Z256482103,Z258853704,18,0.05027932960893855,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z258853704
Z256482103,Z178361408,18,0.0379746835443038,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z178361408
Z256482103,Z182437208,18,0.08866995073891626,http://data.onb.ac.at/ABO/+Z256482103,http://data.onb.ac.at/ABO/+Z182437208
Z180713907,Z168352109,18,0.05504587155963303,http://data.onb.ac.at/ABO/+Z180713907,http://data.onb.ac.at/ABO/+Z168352109
Z180713907,Z103507401,18,0.03409090909090909,http://data.onb.ac.at/ABO/+Z180713907,http://data.onb.ac.at/ABO/+Z103507401
Z180713907,Z105518505,18,0.030303030303030304,http://data.onb.ac.at/ABO/+Z180713907,http://data.onb.ac.at/ABO/+Z105518505
Z180713907,Z168352900,18,0.03564356435643564,http://data.onb.ac.at/ABO/+Z180713907,http://data.onb.ac.at/ABO/+Z168352900
Z180713907,Z19753230X,18,0.01805416248746239,http://data.onb.ac.at/ABO/+Z180713907,http://data.onb.ac.at/ABO/+Z19753230X
Z180713907,Z175174804,18,0.04488778054862843,http://data.onb.ac.at/ABO/+Z180713907,http://data.onb.ac.at/ABO/+Z175174804
Z180713907,Z15957400X,18,0.03711340206185567,http://data.onb.ac.at/ABO/+Z180713907,http://data.onb.ac.at/ABO/+Z15957400X
Z180713907,Z185144903,18,0.05750798722044728,http://data.onb.ac.at/ABO/+Z180713907,http://data.onb.ac.at/ABO/+Z185144903
Z180713907,Z168353102,18,0.049315068493150684,http://data.onb.ac.at/ABO/+Z180713907,http://data.onb.ac.at/ABO/+Z168353102
Z180713907,Z155909002,18,0.03339517625231911,http://data.onb.ac.at/ABO/+Z180713907,http://data.onb.ac.at/ABO/+Z155909002
Z180713907,Z166666101,18,0.030100334448160536,http://data.onb.ac.at/ABO/+Z180713907,http://data.onb.ac.at/ABO/+Z166666101
Z180713907,Z258853704,18,0.03805496828752643,http://data.onb.ac.at/ABO/+Z180713907,http://data.onb.ac.at/ABO/+Z258853704
Z180713907,Z178361408,18,0.030560271646859084,http://data.onb.ac.at/ABO/+Z180713907,http://data.onb.ac.at/ABO/+Z178361408
Z180713907,Z182437208,18,0.05660377358490566,http://data.onb.ac.at/ABO/+Z180713907,http://data.onb.ac.at/ABO/+Z182437208
Z168353102,Z168352109,18,0.075,http://data.onb.ac.at/ABO/+Z168353102,http://data.onb.ac.at/ABO/+Z168352109
Z168353102,Z103507401,18,0.04081632653061224,http://data.onb.ac.at/ABO/+Z168353102,http://data.onb.ac.at/ABO/+Z103507401
Z168353102,Z105518505,18,0.03550295857988166,http://data.onb.ac.at/ABO/+Z168353102,http://data.onb.ac.at/ABO/+Z105518505
Z168353102,Z168352900,18,0.0430622009569378,http://data.onb.ac.at/ABO/+Z168353102,http://data.onb.ac.at/ABO/+Z168352900
Z168353102,Z19753230X,18,0.01978021978021978,http://data.onb.ac.at/ABO/+Z168353102,http://data.onb.ac.at/ABO/+Z19753230X
Z168353102,Z175174804,18,0.05732484076433121,http://data.onb.ac.at/ABO/+Z168353102,http://data.onb.ac.at/ABO/+Z175174804
Z168353102,Z15957400X,18,0.04522613065326633,http://data.onb.ac.at/ABO/+Z168353102,http://data.onb.ac.at/ABO/+Z15957400X
Z168353102,Z185144903,18,0.07964601769911504,http://data.onb.ac.at/ABO/+Z168353102,http://data.onb.ac.at/ABO/+Z185144903
Z168353102,Z155909002,18,0.03982300884955752,http://data.onb.ac.at/ABO/+Z168353102,http://data.onb.ac.at/ABO/+Z155909002
Z168353102,Z166666101,18,0.03522504892367906,http://data.onb.ac.at/ABO/+Z168353102,http://data.onb.ac.at/ABO/+Z166666101
Z168353102,Z258853704,18,0.046632124352331605,http://data.onb.ac.at/ABO/+Z168353102,http://data.onb.ac.at/ABO/+Z258853704
Z168353102,Z178361408,18,0.035856573705179286,http://data.onb.ac.at/ABO/+Z168353102,http://data.onb.ac.at/ABO/+Z178361408
Z168353102,Z182437208,18,0.07792207792207792,http://data.onb.ac.at/ABO/+Z168353102,http://data.onb.ac.at/ABO/+Z182437208
Z221151005,Z168354507,18,0.06428571428571428,http://data.onb.ac.at/ABO/+Z221151005,http://data.onb.ac.at/ABO/+Z168354507
Z221151005,Z168351701,18,0.04017857142857143,http://data.onb.ac.at/ABO/+Z221151005,http://data.onb.ac.at/ABO/+Z168351701
Z221151005,Z185157405,18,0.06569343065693431,http://data.onb.ac.at/ABO/+Z221151005,http://data.onb.ac.at/ABO/+Z185157405
Z168352900,Z168352109,18,0.04736842105263158,http://data.onb.ac.at/ABO/+Z168352900,http://data.onb.ac.at/ABO/+Z168352109
Z168352900,Z103507401,18,0.03098106712564544,http://data.onb.ac.at/ABO/+Z168352900,http://data.onb.ac.at/ABO/+Z103507401
Z168352900,Z105518505,18,0.027820710973724884,http://data.onb.ac.at/ABO/+Z168352900,http://data.onb.ac.at/ABO/+Z105518505
Z168352900,Z19753230X,18,0.017142857142857144,http://data.onb.ac.at/ABO/+Z168352900,http://data.onb.ac.at/ABO/+Z19753230X
Z168352900,Z175174804,18,0.039647577092511016,http://data.onb.ac.at/ABO/+Z168352900,http://data.onb.ac.at/ABO/+Z175174804
Z168352900,Z15957400X,18,0.03345724907063197,http://data.onb.ac.at/ABO/+Z168352900,http://data.onb.ac.at/ABO/+Z15957400X
Z168352900,Z185144903,18,0.04918032786885246,http://data.onb.ac.at/ABO/+Z168352900,http://data.onb.ac.at/ABO/+Z185144903
Z168352900,Z155909002,18,0.030405405405405407,http://data.onb.ac.at/ABO/+Z168352900,http://data.onb.ac.at/ABO/+Z155909002
Z168352900,Z166666101,18,0.027649769585253458,http://data.onb.ac.at/ABO/+Z168352900,http://data.onb.ac.at/ABO/+Z166666101
Z168352900,Z258853704,18,0.034220532319391636,http://data.onb.ac.at/ABO/+Z168352900,http://data.onb.ac.at/ABO/+Z258853704
Z168352900,Z178361408,18,0.028037383177570093,http://data.onb.ac.at/ABO/+Z168352900,http://data.onb.ac.at/ABO/+Z178361408
Z168352900,Z182437208,18,0.04851752021563342,http://data.onb.ac.at/ABO/+Z168352900,http://data.onb.ac.at/ABO/+Z182437208
Z258853704,Z168352109,18,0.05172413793103448,http://data.onb.ac.at/ABO/+Z258853704,http://data.onb.ac.at/ABO/+Z168352109
Z258853704,Z103507401,18,0.03278688524590164,http://data.onb.ac.at/ABO/+Z258853704,http://data.onb.ac.at/ABO/+Z103507401
Z258853704,Z105518505,18,0.02926829268292683,http://data.onb.ac.at/ABO/+Z258853704,http://data.onb.ac.at/ABO/+Z105518505
Z258853704,Z19753230X,18,0.01768172888015717,http://data.onb.ac.at/ABO/+Z258853704,http://data.onb.ac.at/ABO/+Z19753230X
Z258853704,Z175174804,18,0.04265402843601896,http://data.onb.ac.at/ABO/+Z258853704,http://data.onb.ac.at/ABO/+Z175174804
Z258853704,Z15957400X,18,0.03557312252964427,http://data.onb.ac.at/ABO/+Z258853704,http://data.onb.ac.at/ABO/+Z15957400X
Z258853704,Z185144903,18,0.05389221556886228,http://data.onb.ac.at/ABO/+Z258853704,http://data.onb.ac.at/ABO/+Z185144903
Z258853704,Z155909002,18,0.03214285714285714,http://data.onb.ac.at/ABO/+Z258853704,http://data.onb.ac.at/ABO/+Z155909002
Z258853704,Z166666101,18,0.029079159935379646,http://data.onb.ac.at/ABO/+Z258853704,http://data.onb.ac.at/ABO/+Z166666101
Z258853704,Z178361408,18,0.029508196721311476,http://data.onb.ac.at/ABO/+Z258853704,http://data.onb.ac.at/ABO/+Z178361408
Z258853704,Z182437208,18,0.05309734513274336,http://data.onb.ac.at/ABO/+Z258853704,http://data.onb.ac.at/ABO/+Z182437208
Z16835250X,Z168354507,18,0.11464968152866242,http://data.onb.ac.at/ABO/+Z16835250X,http://data.onb.ac.at/ABO/+Z168354507
Z16835250X,Z168351701,18,0.055384615384615386,http://data.onb.ac.at/ABO/+Z16835250X,http://data.onb.ac.at/ABO/+Z168351701
Z16835250X,Z185157405,18,0.11920529801324503,http://data.onb.ac.at/ABO/+Z16835250X,http://data.onb.ac.at/ABO/+Z185157405
Z168352407,Z168354507,18,0.10526315789473684,http://data.onb.ac.at/ABO/+Z168352407,http://data.onb.ac.at/ABO/+Z168354507
Z168352407,Z168351701,18,0.05309734513274336,http://data.onb.ac.at/ABO/+Z168352407,http://data.onb.ac.at/ABO/+Z168351701
Z168352407,Z185157405,18,0.10909090909090909,http://data.onb.ac.at/ABO/+Z168352407,http://data.onb.ac.at/ABO/+Z185157405
Z19753230X,Z168352109,18,0.020642201834862386,http://data.onb.ac.at/ABO/+Z19753230X,http://data.onb.ac.at/ABO/+Z168352109
Z19753230X,Z103507401,18,0.016775396085740912,http://data.onb.ac.at/ABO/+Z19753230X,http://data.onb.ac.at/ABO/+Z103507401
Z19753230X,Z105518505,18,0.015803336259877086,http://data.onb.ac.at/ABO/+Z19753230X,http://data.onb.ac.at/ABO/+Z105518505
Z19753230X,Z175174804,18,0.019027484143763214,http://data.onb.ac.at/ABO/+Z19753230X,http://data.onb.ac.at/ABO/+Z175174804
Z19753230X,Z15957400X,18,0.017475728155339806,http://data.onb.ac.at/ABO/+Z19753230X,http://data.onb.ac.at/ABO/+Z15957400X
Z19753230X,Z185144903,18,0.02097902097902098,http://data.onb.ac.at/ABO/+Z19753230X,http://data.onb.ac.at/ABO/+Z185144903
Z19753230X,Z155909002,18,0.016605166051660517,http://data.onb.ac.at/ABO/+Z19753230X,http://data.onb.ac.at/ABO/+Z155909002
Z19753230X,Z166666101,18,0.015748031496062992,http://data.onb.ac.at/ABO/+Z19753230X,http://data.onb.ac.at/ABO/+Z166666101
Z19753230X,Z178361408,18,0.015873015873015872,http://data.onb.ac.at/ABO/+Z19753230X,http://data.onb.ac.at/ABO/+Z178361408
Z19753230X,Z182437208,18,0.02085747392815759,http://data.onb.ac.at/ABO/+Z19753230X,http://data.onb.ac.at/ABO/+Z182437208
Z105518505,Z168352109,18,0.03837953091684435,http://data.onb.ac.at/ABO/+Z105518505,http://data.onb.ac.at/ABO/+Z168352109
Z105518505,Z103507401,18,0.026865671641791045,http://data.onb.ac.at/ABO/+Z105518505,http://data.onb.ac.at/ABO/+Z103507401
Z105518505,Z175174804,18,0.03314917127071823,http://data.onb.ac.at/ABO/+Z105518505,http://data.onb.ac.at/ABO/+Z175174804
Z105518505,Z15957400X,18,0.028708133971291867,http://data.onb.ac.at/ABO/+Z105518505,http://data.onb.ac.at/ABO/+Z15957400X
Z105518505,Z185144903,18,0.03956043956043956,http://data.onb.ac.at/ABO/+Z105518505,http://data.onb.ac.at/ABO/+Z185144903
Z105518505,Z155909002,18,0.02643171806167401,http://data.onb.ac.at/ABO/+Z105518505,http://data.onb.ac.at/ABO/+Z155909002
Z105518505,Z166666101,18,0.024324324324324326,http://data.onb.ac.at/ABO/+Z105518505,http://data.onb.ac.at/ABO/+Z166666101
Z105518505,Z178361408,18,0.024623803009575923,http://data.onb.ac.at/ABO/+Z105518505,http://data.onb.ac.at/ABO/+Z178361408
Z105518505,Z182437208,18,0.0391304347826087,http://data.onb.ac.at/ABO/+Z105518505,http://data.onb.ac.at/ABO/+Z182437208
Z168351701,Z170738205,18,0.039045553145336226,http://data.onb.ac.at/ABO/+Z168351701,http://data.onb.ac.at/ABO/+Z170738205
Z168351701,Z163300508,18,0.029900332225913623,http://data.onb.ac.at/ABO/+Z168351701,http://data.onb.ac.at/ABO/+Z163300508
Z168351701,Z166665108,18,0.041189931350114416,http://data.onb.ac.at/ABO/+Z168351701,http://data.onb.ac.at/ABO/+Z166665108
Z168351701,Z62785705,18,0.06792452830188679,http://data.onb.ac.at/ABO/+Z168351701,http://data.onb.ac.at/ABO/+Z62785705
Z182437208,Z168352109,18,0.09326424870466321,http://data.onb.ac.at/ABO/+Z182437208,http://data.onb.ac.at/ABO/+Z168352109
Z182437208,Z103507401,18,0.04568527918781726,http://data.onb.ac.at/ABO/+Z182437208,http://data.onb.ac.at/ABO/+Z103507401
Z182437208,Z175174804,18,0.06741573033707865,http://data.onb.ac.at/ABO/+Z182437208,http://data.onb.ac.at/ABO/+Z175174804
Z182437208,Z15957400X,18,0.05128205128205128,http://data.onb.ac.at/ABO/+Z182437208,http://data.onb.ac.at/ABO/+Z15957400X
Z182437208,Z185144903,18,0.1005586592178771,http://data.onb.ac.at/ABO/+Z182437208,http://data.onb.ac.at/ABO/+Z185144903
Z182437208,Z155909002,18,0.044444444444444446,http://data.onb.ac.at/ABO/+Z182437208,http://data.onb.ac.at/ABO/+Z155909002
Z182437208,Z166666101,18,0.03879310344827586,http://data.onb.ac.at/ABO/+Z182437208,http://data.onb.ac.at/ABO/+Z166666101
Z182437208,Z178361408,18,0.03956043956043956,http://data.onb.ac.at/ABO/+Z182437208,http://data.onb.ac.at/ABO/+Z178361408
Z62785705,Z168354507,18,0.18556701030927836,http://data.onb.ac.at/ABO/+Z62785705,http://data.onb.ac.at/ABO/+Z168354507
Z62785705,Z185157405,18,0.1978021978021978,http://data.onb.ac.at/ABO/+Z62785705,http://data.onb.ac.at/ABO/+Z185157405
Z15957400X,Z168352109,18,0.05,http://data.onb.ac.at/ABO/+Z15957400X,http://data.onb.ac.at/ABO/+Z168352109
Z15957400X,Z103507401,18,0.03208556149732621,http://data.onb.ac.at/ABO/+Z15957400X,http://data.onb.ac.at/ABO/+Z103507401
Z15957400X,Z175174804,18,0.041474654377880185,http://data.onb.ac.at/ABO/+Z15957400X,http://data.onb.ac.at/ABO/+Z175174804
Z15957400X,Z185144903,18,0.05202312138728324,http://data.onb.ac.at/ABO/+Z15957400X,http://data.onb.ac.at/ABO/+Z185144903
Z15957400X,Z155909002,18,0.03146853146853147,http://data.onb.ac.at/ABO/+Z15957400X,http://data.onb.ac.at/ABO/+Z155909002
Z15957400X,Z166666101,18,0.028526148969889066,http://data.onb.ac.at/ABO/+Z15957400X,http://data.onb.ac.at/ABO/+Z166666101
Z15957400X,Z178361408,18,0.028938906752411574,http://data.onb.ac.at/ABO/+Z15957400X,http://data.onb.ac.at/ABO/+Z178361408
Z166665108,Z168354507,18,0.06691449814126393,http://data.onb.ac.at/ABO/+Z166665108,http://data.onb.ac.at/ABO/+Z168354507
Z166665108,Z185157405,18,0.06844106463878327,http://data.onb.ac.at/ABO/+Z166665108,http://data.onb.ac.at/ABO/+Z185157405
Z185144903,Z168352109,18,0.09574468085106383,http://data.onb.ac.at/ABO/+Z185144903,http://data.onb.ac.at/ABO/+Z168352109
Z185144903,Z103507401,18,0.04627249357326478,http://data.onb.ac.at/ABO/+Z185144903,http://data.onb.ac.at/ABO/+Z103507401
Z185144903,Z175174804,18,0.06870229007633588,http://data.onb.ac.at/ABO/+Z185144903,http://data.onb.ac.at/ABO/+Z175174804
Z185144903,Z155909002,18,0.045,http://data.onb.ac.at/ABO/+Z185144903,http://data.onb.ac.at/ABO/+Z155909002
Z185144903,Z166666101,18,0.0392156862745098,http://data.onb.ac.at/ABO/+Z185144903,http://data.onb.ac.at/ABO/+Z166666101
Z185144903,Z178361408,18,0.04,http://data.onb.ac.at/ABO/+Z185144903,http://data.onb.ac.at/ABO/+Z178361408
Z166666101,Z168352109,18,0.03805496828752643,http://data.onb.ac.at/ABO/+Z166666101,http://data.onb.ac.at/ABO/+Z168352109
Z166666101,Z103507401,18,0.026706231454005934,http://data.onb.ac.at/ABO/+Z166666101,http://data.onb.ac.at/ABO/+Z103507401
Z166666101,Z175174804,18,0.03290676416819013,http://data.onb.ac.at/ABO/+Z166666101,http://data.onb.ac.at/ABO/+Z175174804
Z166666101,Z155909002,18,0.026277372262773723,http://data.onb.ac.at/ABO/+Z166666101,http://data.onb.ac.at/ABO/+Z155909002
Z166666101,Z178361408,18,0.024489795918367346,http://data.onb.ac.at/ABO/+Z166666101,http://data.onb.ac.at/ABO/+Z178361408
Z178361408,Z168352109,18,0.03879310344827586,http://data.onb.ac.at/ABO/+Z178361408,http://data.onb.ac.at/ABO/+Z168352109
Z178361408,Z103507401,18,0.02706766917293233,http://data.onb.ac.at/ABO/+Z178361408,http://data.onb.ac.at/ABO/+Z103507401
Z178361408,Z175174804,18,0.03345724907063197,http://data.onb.ac.at/ABO/+Z178361408,http://data.onb.ac.at/ABO/+Z175174804
Z178361408,Z155909002,18,0.026627218934911243,http://data.onb.ac.at/ABO/+Z178361408,http://data.onb.ac.at/ABO/+Z155909002
Z175174804,Z168352109,18,0.06521739130434782,http://data.onb.ac.at/ABO/+Z175174804,http://data.onb.ac.at/ABO/+Z168352109
