a,b,num_pairs,normalized,url_a,url_b
Z156771000,Z182900000,20,0.03663003663003663,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z182900000
Z156771000,Z185142207,20,0.023557126030624265,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z185142207
Z156771000,Z180631800,20,0.019193857965451054,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z180631800
Z156771000,Z168353709,20,0.03389830508474576,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z168353709
Z156771000,Z176245508,20,0.013764624913971095,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z176245508
Z156771000,Z178362103,20,0.032467532467532464,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z178362103
Z156771000,Z164752105,20,0.03802281368821293,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z164752105
Z156771000,Z165780108,20,0.02881844380403458,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z165780108
Z157598504,Z156577207,20,0.13986013986013987,http://data.onb.ac.at/ABO/+Z157598504,http://data.onb.ac.at/ABO/+Z156577207
Z185142207,Z185157107,20,0.040160642570281124,http://data.onb.ac.at/ABO/+Z185142207,http://data.onb.ac.at/ABO/+Z185157107
Z185142207,Z168354106,20,0.041666666666666664,http://data.onb.ac.at/ABO/+Z185142207,http://data.onb.ac.at/ABO/+Z168354106
Z185142207,Z185157909,20,0.03838771593090211,http://data.onb.ac.at/ABO/+Z185142207,http://data.onb.ac.at/ABO/+Z185157909
Z197267901,Z156577207,20,0.08333333333333333,http://data.onb.ac.at/ABO/+Z197267901,http://data.onb.ac.at/ABO/+Z156577207
Z178362103,Z185157107,20,0.07547169811320754,http://data.onb.ac.at/ABO/+Z178362103,http://data.onb.ac.at/ABO/+Z185157107
Z178362103,Z168354106,20,0.08097165991902834,http://data.onb.ac.at/ABO/+Z178362103,http://data.onb.ac.at/ABO/+Z168354106
Z178362103,Z185157909,20,0.06944444444444445,http://data.onb.ac.at/ABO/+Z178362103,http://data.onb.ac.at/ABO/+Z185157909
Z170807409,Z156577207,20,0.15503875968992248,http://data.onb.ac.at/ABO/+Z170807409,http://data.onb.ac.at/ABO/+Z156577207
Z184400900,Z156577207,20,0.036297640653357534,http://data.onb.ac.at/ABO/+Z184400900,http://data.onb.ac.at/ABO/+Z156577207
Z185157107,Z184140306,20,0.062111801242236024,http://data.onb.ac.at/ABO/+Z185157107,http://data.onb.ac.at/ABO/+Z184140306
Z185157107,Z168091302,20,0.06191950464396285,http://data.onb.ac.at/ABO/+Z185157107,http://data.onb.ac.at/ABO/+Z168091302
Z185157107,Z15657730X,20,0.08771929824561403,http://data.onb.ac.at/ABO/+Z185157107,http://data.onb.ac.at/ABO/+Z15657730X
Z185157107,Z182900000,20,0.10256410256410256,http://data.onb.ac.at/ABO/+Z185157107,http://data.onb.ac.at/ABO/+Z182900000
Z185157107,Z180631800,20,0.02894356005788712,http://data.onb.ac.at/ABO/+Z185157107,http://data.onb.ac.at/ABO/+Z180631800
Z185157107,Z168353709,20,0.08368200836820083,http://data.onb.ac.at/ABO/+Z185157107,http://data.onb.ac.at/ABO/+Z168353709
Z185157107,Z176245508,20,0.018148820326678767,http://data.onb.ac.at/ABO/+Z185157107,http://data.onb.ac.at/ABO/+Z176245508
Z185157107,Z164752105,20,0.11428571428571428,http://data.onb.ac.at/ABO/+Z185157107,http://data.onb.ac.at/ABO/+Z164752105
Z185157107,Z165780108,20,0.05830903790087463,http://data.onb.ac.at/ABO/+Z185157107,http://data.onb.ac.at/ABO/+Z165780108
Z159588009,Z156577207,20,0.07352941176470588,http://data.onb.ac.at/ABO/+Z159588009,http://data.onb.ac.at/ABO/+Z156577207
Z175034204,Z156577207,20,0.06734006734006734,http://data.onb.ac.at/ABO/+Z175034204,http://data.onb.ac.at/ABO/+Z156577207
Z180631800,Z168354106,20,0.029717682020802376,http://data.onb.ac.at/ABO/+Z180631800,http://data.onb.ac.at/ABO/+Z168354106
Z180631800,Z185157909,20,0.028011204481792718,http://data.onb.ac.at/ABO/+Z180631800,http://data.onb.ac.at/ABO/+Z185157909
Z159579501,Z156577207,20,0.07662835249042145,http://data.onb.ac.at/ABO/+Z159579501,http://data.onb.ac.at/ABO/+Z156577207
Z35076705,Z156577207,20,0.11428571428571428,http://data.onb.ac.at/ABO/+Z35076705,http://data.onb.ac.at/ABO/+Z156577207
Z156577207,Z157583008,20,0.16129032258064516,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z157583008
Z156577207,Z186388101,20,0.060240963855421686,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z186388101
Z156577207,Z156265702,20,0.14814814814814814,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z156265702
Z156577207,Z168353801,20,0.09259259259259259,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z168353801
Z156577207,Z168091405,20,0.08583690987124463,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z168091405
Z156577207,Z175148507,20,0.0796812749003984,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z175148507
Z156577207,Z224270704,20,0.13157894736842105,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z224270704
Z156577207,Z157711400,20,0.125,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z157711400
Z156577207,Z169010905,20,0.15503875968992248,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z169010905
Z156577207,Z256474908,20,0.0546448087431694,http://data.onb.ac.at/ABO/+Z156577207,http://data.onb.ac.at/ABO/+Z256474908
Z15657730X,Z168354106,20,0.09523809523809523,http://data.onb.ac.at/ABO/+Z15657730X,http://data.onb.ac.at/ABO/+Z168354106
Z15657730X,Z185157909,20,0.0796812749003984,http://data.onb.ac.at/ABO/+Z15657730X,http://data.onb.ac.at/ABO/+Z185157909
Z185157909,Z184140306,20,0.057971014492753624,http://data.onb.ac.at/ABO/+Z185157909,http://data.onb.ac.at/ABO/+Z184140306
Z185157909,Z168091302,20,0.057803468208092484,http://data.onb.ac.at/ABO/+Z185157909,http://data.onb.ac.at/ABO/+Z168091302
Z185157909,Z182900000,20,0.09174311926605505,http://data.onb.ac.at/ABO/+Z185157909,http://data.onb.ac.at/ABO/+Z182900000
Z185157909,Z168353709,20,0.07633587786259542,http://data.onb.ac.at/ABO/+Z185157909,http://data.onb.ac.at/ABO/+Z168353709
Z185157909,Z176245508,20,0.017777777777777778,http://data.onb.ac.at/ABO/+Z185157909,http://data.onb.ac.at/ABO/+Z176245508
Z185157909,Z164752105,20,0.10101010101010101,http://data.onb.ac.at/ABO/+Z185157909,http://data.onb.ac.at/ABO/+Z164752105
Z185157909,Z165780108,20,0.0546448087431694,http://data.onb.ac.at/ABO/+Z185157909,http://data.onb.ac.at/ABO/+Z165780108
Z168354106,Z184140306,20,0.06578947368421052,http://data.onb.ac.at/ABO/+Z168354106,http://data.onb.ac.at/ABO/+Z184140306
Z168354106,Z168091302,20,0.06557377049180328,http://data.onb.ac.at/ABO/+Z168354106,http://data.onb.ac.at/ABO/+Z168091302
Z168354106,Z182900000,20,0.11299435028248588,http://data.onb.ac.at/ABO/+Z168354106,http://data.onb.ac.at/ABO/+Z182900000
Z168354106,Z168353709,20,0.09049773755656108,http://data.onb.ac.at/ABO/+Z168354106,http://data.onb.ac.at/ABO/+Z168353709
Z168354106,Z176245508,20,0.01845018450184502,http://data.onb.ac.at/ABO/+Z168354106,http://data.onb.ac.at/ABO/+Z176245508
Z168354106,Z164752105,20,0.12738853503184713,http://data.onb.ac.at/ABO/+Z168354106,http://data.onb.ac.at/ABO/+Z164752105
Z168354106,Z165780108,20,0.06153846153846154,http://data.onb.ac.at/ABO/+Z168354106,http://data.onb.ac.at/ABO/+Z165780108
Z15958790X,Z159588009,18,0.046753246753246755,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z159588009
Z167120604,Z164172903,18,0.05572755417956656,http://data.onb.ac.at/ABO/+Z167120604,http://data.onb.ac.at/ABO/+Z164172903
Z157598504,Z158160208,16,0.018561484918793503,http://data.onb.ac.at/ABO/+Z157598504,http://data.onb.ac.at/ABO/+Z158160208
Z157598504,Z15958790X,16,0.0625,http://data.onb.ac.at/ABO/+Z157598504,http://data.onb.ac.at/ABO/+Z15958790X
Z15958790X,Z157583008,16,0.06751054852320675,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z157583008
Z15958790X,Z170807409,16,0.06611570247933884,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z170807409
Z15958790X,Z175034204,16,0.03902439024390244,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z175034204
Z15958790X,Z186388101,16,0.035955056179775284,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z186388101
Z15958790X,Z35076705,16,0.05555555555555555,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z35076705
Z15958790X,Z156265702,16,0.06451612903225806,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z156265702
Z15958790X,Z168353801,16,0.0486322188449848,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z168353801
Z15958790X,Z168091405,16,0.046242774566473986,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z168091405
Z15958790X,Z175148507,16,0.04395604395604396,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z175148507
Z15958790X,Z184400900,16,0.024096385542168676,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z184400900
Z15958790X,Z224270704,16,0.06037735849056604,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z224270704
Z15958790X,Z157711400,16,0.05860805860805861,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z157711400
Z15958790X,Z169010905,16,0.06611570247933884,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z169010905
Z15958790X,Z197267901,16,0.0453257790368272,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z197267901
Z15958790X,Z256474908,16,0.033402922755741124,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z256474908
Z15958790X,Z159579501,16,0.0427807486631016,http://data.onb.ac.at/ABO/+Z15958790X,http://data.onb.ac.at/ABO/+Z159579501
Z197267901,Z158160208,16,0.016684045881126174,http://data.onb.ac.at/ABO/+Z197267901,http://data.onb.ac.at/ABO/+Z158160208
Z170807409,Z158160208,16,0.018867924528301886,http://data.onb.ac.at/ABO/+Z170807409,http://data.onb.ac.at/ABO/+Z158160208
Z184400900,Z158160208,16,0.012598425196850394,http://data.onb.ac.at/ABO/+Z184400900,http://data.onb.ac.at/ABO/+Z158160208
Z159588009,Z158160208,16,0.016145307769929364,http://data.onb.ac.at/ABO/+Z159588009,http://data.onb.ac.at/ABO/+Z158160208
Z175034204,Z158160208,16,0.015748031496062992,http://data.onb.ac.at/ABO/+Z175034204,http://data.onb.ac.at/ABO/+Z158160208
Z159579501,Z158160208,16,0.0163265306122449,http://data.onb.ac.at/ABO/+Z159579501,http://data.onb.ac.at/ABO/+Z158160208
Z158160208,Z157583008,16,0.018979833926453145,http://data.onb.ac.at/ABO/+Z158160208,http://data.onb.ac.at/ABO/+Z157583008
Z158160208,Z186388101,16,0.015223596574690771,http://data.onb.ac.at/ABO/+Z158160208,http://data.onb.ac.at/ABO/+Z186388101
Z158160208,Z35076705,16,0.017897091722595078,http://data.onb.ac.at/ABO/+Z158160208,http://data.onb.ac.at/ABO/+Z35076705
Z158160208,Z156265702,16,0.01873536299765808,http://data.onb.ac.at/ABO/+Z158160208,http://data.onb.ac.at/ABO/+Z156265702
Z158160208,Z168353801,16,0.017112299465240642,http://data.onb.ac.at/ABO/+Z158160208,http://data.onb.ac.at/ABO/+Z168353801
Z158160208,Z168091405,16,0.01680672268907563,http://data.onb.ac.at/ABO/+Z158160208,http://data.onb.ac.at/ABO/+Z168091405
Z158160208,Z175148507,16,0.016494845360824743,http://data.onb.ac.at/ABO/+Z158160208,http://data.onb.ac.at/ABO/+Z175148507
Z158160208,Z224270704,16,0.018369690011481057,http://data.onb.ac.at/ABO/+Z158160208,http://data.onb.ac.at/ABO/+Z224270704
Z158160208,Z157711400,16,0.01820250284414107,http://data.onb.ac.at/ABO/+Z158160208,http://data.onb.ac.at/ABO/+Z157711400
Z158160208,Z169010905,16,0.018867924528301886,http://data.onb.ac.at/ABO/+Z158160208,http://data.onb.ac.at/ABO/+Z169010905
Z158160208,Z256474908,16,0.014746543778801843,http://data.onb.ac.at/ABO/+Z158160208,http://data.onb.ac.at/ABO/+Z256474908
Z157598504,Z182822001,14,0.05384615384615385,http://data.onb.ac.at/ABO/+Z157598504,http://data.onb.ac.at/ABO/+Z182822001
Z157598504,Z25647300X,14,0.058333333333333334,http://data.onb.ac.at/ABO/+Z157598504,http://data.onb.ac.at/ABO/+Z25647300X
Z197267901,Z182822001,14,0.0392156862745098,http://data.onb.ac.at/ABO/+Z197267901,http://data.onb.ac.at/ABO/+Z182822001
Z197267901,Z25647300X,14,0.04154302670623145,http://data.onb.ac.at/ABO/+Z197267901,http://data.onb.ac.at/ABO/+Z25647300X
Z170807409,Z182822001,14,0.056910569105691054,http://data.onb.ac.at/ABO/+Z170807409,http://data.onb.ac.at/ABO/+Z182822001
Z170807409,Z25647300X,14,0.061946902654867256,http://data.onb.ac.at/ABO/+Z170807409,http://data.onb.ac.at/ABO/+Z25647300X
Z184400900,Z182822001,14,0.020958083832335328,http://data.onb.ac.at/ABO/+Z184400900,http://data.onb.ac.at/ABO/+Z182822001
Z184400900,Z25647300X,14,0.021604938271604937,http://data.onb.ac.at/ABO/+Z184400900,http://data.onb.ac.at/ABO/+Z25647300X
Z182822001,Z157583008,14,0.058091286307053944,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z157583008
Z182822001,Z175034204,14,0.033816425120772944,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z175034204
Z182822001,Z186388101,14,0.031180400890868598,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z186388101
Z182822001,Z35076705,14,0.04794520547945205,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z35076705
Z182822001,Z156265702,14,0.05555555555555555,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z156265702
Z182822001,Z168353801,14,0.042042042042042045,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z168353801
Z182822001,Z168091405,14,0.04,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z168091405
Z182822001,Z175148507,14,0.03804347826086957,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z175148507
Z182822001,Z224270704,14,0.05204460966542751,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z224270704
Z182822001,Z157711400,14,0.05054151624548736,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z157711400
Z182822001,Z169010905,14,0.056910569105691054,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z169010905
Z182822001,Z159588009,14,0.03598971722365039,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z159588009
Z182822001,Z256474908,14,0.028985507246376812,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z256474908
Z182822001,Z159579501,14,0.037037037037037035,http://data.onb.ac.at/ABO/+Z182822001,http://data.onb.ac.at/ABO/+Z159579501
Z159588009,Z25647300X,14,0.037940379403794036,http://data.onb.ac.at/ABO/+Z159588009,http://data.onb.ac.at/ABO/+Z25647300X
Z175034204,Z25647300X,14,0.03553299492385787,http://data.onb.ac.at/ABO/+Z175034204,http://data.onb.ac.at/ABO/+Z25647300X
Z159579501,Z25647300X,14,0.03910614525139665,http://data.onb.ac.at/ABO/+Z159579501,http://data.onb.ac.at/ABO/+Z25647300X
Z35076705,Z25647300X,14,0.051470588235294115,http://data.onb.ac.at/ABO/+Z35076705,http://data.onb.ac.at/ABO/+Z25647300X
Z157583008,Z25647300X,14,0.06334841628959276,http://data.onb.ac.at/ABO/+Z157583008,http://data.onb.ac.at/ABO/+Z25647300X
Z256474908,Z25647300X,14,0.03023758099352052,http://data.onb.ac.at/ABO/+Z256474908,http://data.onb.ac.at/ABO/+Z25647300X
Z224270704,Z25647300X,14,0.05622489959839357,http://data.onb.ac.at/ABO/+Z224270704,http://data.onb.ac.at/ABO/+Z25647300X
Z169010905,Z25647300X,14,0.061946902654867256,http://data.onb.ac.at/ABO/+Z169010905,http://data.onb.ac.at/ABO/+Z25647300X
Z25647300X,Z186388101,14,0.03263403263403263,http://data.onb.ac.at/ABO/+Z25647300X,http://data.onb.ac.at/ABO/+Z186388101
Z25647300X,Z156265702,14,0.0603448275862069,http://data.onb.ac.at/ABO/+Z25647300X,http://data.onb.ac.at/ABO/+Z156265702
Z25647300X,Z168353801,14,0.04472843450479233,http://data.onb.ac.at/ABO/+Z25647300X,http://data.onb.ac.at/ABO/+Z168353801
Z25647300X,Z168091405,14,0.04242424242424243,http://data.onb.ac.at/ABO/+Z25647300X,http://data.onb.ac.at/ABO/+Z168091405
Z25647300X,Z175148507,14,0.040229885057471264,http://data.onb.ac.at/ABO/+Z25647300X,http://data.onb.ac.at/ABO/+Z175148507
Z25647300X,Z157711400,14,0.054474708171206226,http://data.onb.ac.at/ABO/+Z25647300X,http://data.onb.ac.at/ABO/+Z157711400
Z156843801,Z164172903,12,0.018575851393188854,http://data.onb.ac.at/ABO/+Z156843801,http://data.onb.ac.at/ABO/+Z164172903
Z156843801,Z167120604,12,0.015483870967741935,http://data.onb.ac.at/ABO/+Z156843801,http://data.onb.ac.at/ABO/+Z167120604
Z185142001,Z157598504,12,0.06593406593406594,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z157598504
Z185142001,Z157583008,12,0.0736196319018405,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z157583008
Z185142001,Z170807409,12,0.07142857142857142,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z170807409
Z185142001,Z175034204,12,0.03571428571428571,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z175034204
Z185142001,Z186388101,12,0.03234501347708895,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z186388101
Z185142001,Z35076705,12,0.056074766355140186,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z35076705
Z185142001,Z156265702,12,0.06896551724137931,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z156265702
Z185142001,Z168353801,12,0.047058823529411764,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z168353801
Z185142001,Z168091405,12,0.04411764705882353,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z168091405
Z185142001,Z175148507,12,0.041379310344827586,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z175148507
Z185142001,Z184400900,12,0.020338983050847456,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z184400900
Z185142001,Z224270704,12,0.06282722513089005,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z224270704
Z185142001,Z157711400,12,0.06030150753768844,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z157711400
Z185142001,Z169010905,12,0.07142857142857142,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z169010905
Z185142001,Z197267901,12,0.043010752688172046,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z197267901
Z185142001,Z159588009,12,0.03858520900321544,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z159588009
Z185142001,Z256474908,12,0.02962962962962963,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z256474908
Z185142001,Z159579501,12,0.04,http://data.onb.ac.at/ABO/+Z185142001,http://data.onb.ac.at/ABO/+Z159579501
Z185142207,Z164172903,12,0.027522935779816515,http://data.onb.ac.at/ABO/+Z185142207,http://data.onb.ac.at/ABO/+Z164172903
Z185142207,Z167120604,12,0.021238938053097345,http://data.onb.ac.at/ABO/+Z185142207,http://data.onb.ac.at/ABO/+Z167120604
Z178362103,Z164172903,12,0.059113300492610835,http://data.onb.ac.at/ABO/+Z178362103,http://data.onb.ac.at/ABO/+Z164172903
Z178362103,Z167120604,12,0.03614457831325301,http://data.onb.ac.at/ABO/+Z178362103,http://data.onb.ac.at/ABO/+Z167120604
Z180631800,Z164172903,12,0.019077901430842606,http://data.onb.ac.at/ABO/+Z180631800,http://data.onb.ac.at/ABO/+Z164172903
Z180631800,Z167120604,12,0.0158311345646438,http://data.onb.ac.at/ABO/+Z180631800,http://data.onb.ac.at/ABO/+Z167120604
Z167120604,Z184140306,12,0.030848329048843187,http://data.onb.ac.at/ABO/+Z167120604,http://data.onb.ac.at/ABO/+Z184140306
Z167120604,Z168091302,12,0.03076923076923077,http://data.onb.ac.at/ABO/+Z167120604,http://data.onb.ac.at/ABO/+Z168091302
Z167120604,Z15657730X,12,0.04067796610169491,http://data.onb.ac.at/ABO/+Z167120604,http://data.onb.ac.at/ABO/+Z15657730X
Z167120604,Z182900000,12,0.04580152671755725,http://data.onb.ac.at/ABO/+Z167120604,http://data.onb.ac.at/ABO/+Z182900000
Z167120604,Z168353709,12,0.0392156862745098,http://data.onb.ac.at/ABO/+Z167120604,http://data.onb.ac.at/ABO/+Z168353709
Z167120604,Z176245508,12,0.010265183917878529,http://data.onb.ac.at/ABO/+Z167120604,http://data.onb.ac.at/ABO/+Z176245508
Z167120604,Z164752105,12,0.049586776859504134,http://data.onb.ac.at/ABO/+Z167120604,http://data.onb.ac.at/ABO/+Z164752105
Z167120604,Z165780108,12,0.02926829268292683,http://data.onb.ac.at/ABO/+Z167120604,http://data.onb.ac.at/ABO/+Z165780108
Z15657730X,Z164172903,12,0.07228915662650602,http://data.onb.ac.at/ABO/+Z15657730X,http://data.onb.ac.at/ABO/+Z164172903
Z176245508,Z164172903,12,0.011538461538461539,http://data.onb.ac.at/ABO/+Z176245508,http://data.onb.ac.at/ABO/+Z164172903
Z182900000,Z164172903,12,0.09022556390977443,http://data.onb.ac.at/ABO/+Z182900000,http://data.onb.ac.at/ABO/+Z164172903
Z168091302,Z164172903,12,0.04597701149425287,http://data.onb.ac.at/ABO/+Z168091302,http://data.onb.ac.at/ABO/+Z164172903
Z168353709,Z164172903,12,0.06779661016949153,http://data.onb.ac.at/ABO/+Z168353709,http://data.onb.ac.at/ABO/+Z164172903
Z164172903,Z184140306,12,0.046153846153846156,http://data.onb.ac.at/ABO/+Z164172903,http://data.onb.ac.at/ABO/+Z184140306
Z164172903,Z164752105,12,0.10619469026548672,http://data.onb.ac.at/ABO/+Z164172903,http://data.onb.ac.at/ABO/+Z164752105
Z164172903,Z165780108,12,0.042704626334519574,http://data.onb.ac.at/ABO/+Z164172903,http://data.onb.ac.at/ABO/+Z165780108
Z165709803,Z157598504,10,0.01652892561983471,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z157598504
Z165709803,Z157583008,10,0.017064846416382253,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z157583008
Z165709803,Z170807409,10,0.01692047377326565,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z170807409
Z165709803,Z175034204,10,0.013175230566534914,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z175034204
Z165709803,Z186388101,10,0.012594458438287154,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z186388101
Z165709803,Z35076705,10,0.015698587127158554,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z35076705
Z165709803,Z156265702,10,0.01675041876046901,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z156265702
Z165709803,Z168353801,10,0.014749262536873156,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z168353801
Z165709803,Z168091405,10,0.014388489208633094,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z168091405
Z165709803,Z175148507,10,0.014025245441795231,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z175148507
Z165709803,Z184400900,10,0.009871668311944718,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z184400900
Z165709803,Z224270704,10,0.016286644951140065,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z224270704
Z165709803,Z157711400,10,0.01607717041800643,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z157711400
Z165709803,Z169010905,10,0.01692047377326565,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z169010905
Z165709803,Z197267901,10,0.014245014245014245,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z197267901
Z165709803,Z159588009,10,0.013623978201634877,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z159588009
Z165709803,Z256474908,10,0.012077294685990338,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z256474908
Z165709803,Z159579501,10,0.013831258644536652,http://data.onb.ac.at/ABO/+Z165709803,http://data.onb.ac.at/ABO/+Z159579501
Z156771000,Z157598504,10,0.01841620626151013,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z157598504
Z156771000,Z157583008,10,0.019083969465648856,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z157583008
Z156771000,Z170807409,10,0.01890359168241966,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z170807409
Z156771000,Z175034204,10,0.014347202295552367,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z175034204
Z156771000,Z186388101,10,0.01366120218579235,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z186388101
Z156771000,Z35076705,10,0.017391304347826087,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z35076705
Z156771000,Z156265702,10,0.018691588785046728,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z156265702
Z156771000,Z168353801,10,0.016233766233766232,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z168353801
Z156771000,Z168091405,10,0.01579778830963665,http://data.onb.ac.at/ABO/+Z156771000,http://data.onb.ac.at/ABO/+Z168091405
